group kingdom phylum class order family genus species
ASV00273 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Cistella Cistella_sp
ASV00274 Fungi Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota Rozellomycota_sp
ASV00275 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Cercophora Cercophora_sulphurella
ASV00276 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Paraboeremia Paraboeremia_selaginellae
ASV00277 Fungi Ascomycota Dothideomycetes Pleosporales Phaeosphaeriaceae Paraphoma Paraphoma_sp
ASV00278 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00279 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified unclassified
ASV00280 Fungi Ascomycota Lecanoromycetes Teloschistales Teloschistaceae Flavoplaca Flavoplaca_sp
ASV00281 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_antarctica
ASV00282 Fungi Ascomycota Eurotiomycetes Chaetothyriales unclassified unclassified unclassified
ASV00283 Fungi Basidiomycota Tremellomycetes Filobasidiales Filobasidiaceae Naganishia Naganishia_albida
ASV00284 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Articulospora Articulospora_sp
ASV00285 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae unclassified unclassified
ASV00286 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Didymella Didymella_boeremae
ASV00287 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00288 Fungi Ascomycota Sordariomycetes Xylariales unclassified unclassified unclassified
ASV00289 Fungi Ascomycota Sordariomycetes Hypocreales Bionectriaceae Clonostachys Clonostachys_rosea
ASV00290 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00291 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae Metacordyceps Metacordyceps_chlamydosporia
ASV00292 Fungi Ascomycota Sordariomycetes Hypocreales Ophiocordycipitaceae Hirsutella Hirsutella_subulata
ASV00293 Fungi Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota Rozellomycota_sp
ASV00294 Fungi Ascomycota Pezizomycetes Pezizales Tuberaceae Tuber Tuber_oligospermum
ASV00295 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Dominikia Dominikia_duoreactiva
ASV00296 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_elongata
ASV00297 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV00298 Fungi Ascomycota Dothideomycetes Pleosporales Torulaceae Dendryphion unclassified
ASV00299 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia Knufia_tsunedae
ASV00300 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Articulospora Articulospora_sp
ASV00301 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00302 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00303 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00304 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00305 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus Rhizophagus_sp
ASV00306 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_alpina
ASV00307 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_sp
ASV00308 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00309 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV00310 Fungi Basidiomycota Pucciniomycetes Platygloeales Eocronartiaceae Eocronartium Eocronartium_sp
ASV00311 Fungi Basidiomycota Tremellomycetes Cystofilobasidiales Cystofilobasidiaceae Cystofilobasidium Cystofilobasidium_capitatum
ASV00312 Fungi Ascomycota Eurotiomycetes Chaetothyriales unclassified unclassified unclassified
ASV00313 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia Preussia_sp
ASV00314 Fungi Ascomycota Leotiomycetes Erysiphales Erysiphaceae Neoerysiphe Neoerysiphe_nevoi
ASV00315 Fungi Ascomycota Sordariomycetes Hypocreales Ophiocordycipitaceae Ophiocordyceps Ophiocordyceps_agriotis
ASV00316 Fungi Ascomycota Dothideomycetes Pleosporales Lentitheciaceae Darksidea unclassified
ASV00317 Fungi Basidiomycota Agaricomycetes Hymenochaetales unclassified_Hymenochaetales unclassified_Hymenochaetales Hymenochaetales_sp
ASV00318 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Helicodendron Helicodendron_luteoalbum
ASV00319 Fungi Ascomycota Dothideomycetes Pleosporales Lentitheciaceae Darksidea Darksidea_delta
ASV00320 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV00321 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_elongatula
ASV00322 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae unclassified unclassified
ASV00323 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV00324 Fungi Ascomycota Sordariomycetes Hypocreales unclassified_Hypocreales unclassified_Hypocreales Hypocreales_sp
ASV00325 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Phialophora unclassified
ASV00326 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Tetracladium Tetracladium_marchalianum
ASV00327 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00328 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Funneliformis Funneliformis_mosseae
ASV00329 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00330 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00331 Fungi Ascomycota Sordariomycetes Microascales Microascaceae Cephalotrichum Cephalotrichum_stemonitis
ASV00332 Fungi Basidiomycota Agaricomycetes Agaricales Agaricaceae Lepiota Lepiota_sp
ASV00333 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00334 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala unclassified
ASV00335 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV00336 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_elongata
ASV00337 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia unclassified
ASV00338 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Dominikia unclassified
ASV00339 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00340 Fungi Basidiomycota Agaricomycetes Russulales Peniophoraceae Subulicystidium Subulicystidium_perlongisporum
ASV00341 Fungi Ascomycota Dothideomycetes Pleosporales Phaeosphaeriaceae Ophiosphaerella Ophiosphaerella_sp
ASV00342 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Septoglomus Septoglomus_sp
ASV00343 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00344 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Rhinocladiella Rhinocladiella_sp
ASV00345 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV00346 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV00347 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia Preussia_flanaganii
ASV00348 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00349 Fungi Ascomycota Sordariomycetes Magnaporthales Magnaporthaceae Mycoleptodiscus Mycoleptodiscus_sp
ASV00350 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Didymella Didymella_boeremae
ASV00351 Fungi Ascomycota Dothideomycetes Pleosporales Melanommataceae Herpotrichia Herpotrichia_juniperi
ASV00352 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00353 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Glomus Glomus_macrocarpum
ASV00354 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV00355 Fungi Blastocladiomycota Blastocladiomycetes Blastocladiales unclassified_Blastocladiales unclassified_Blastocladiales Blastocladiales_sp
ASV00356 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Bradymyces Bradymyces_sp
ASV00357 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus Rhizophagus_sp
ASV00358 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Tetracladium Tetracladium_marchalianum
ASV00359 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia unclassified
ASV00360 Fungi Ascomycota Pezizomycetes Pezizales Ascobolaceae unclassified_Ascobolaceae Ascobolaceae_sp
ASV00361 Fungi Ascomycota Eurotiomycetes Chaetothyriales unclassified unclassified unclassified
ASV00362 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified unclassified
ASV00363 Fungi Basidiomycota Microbotryomycetes Leucosporidiales unclassified_Leucosporidiales unclassified_Leucosporidiales Leucosporidiales_sp
ASV00364 Fungi Ascomycota Leotiomycetes Helotiales Sclerotiniaceae Botrytis unclassified
ASV00365 Fungi Basidiomycota Cystobasidiomycetes Cystobasidiomycetes_ord_Incertae_sedis Buckleyzymaceae Buckleyzyma Buckleyzyma_aurantiaca
ASV00366 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00367 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae Metarhizium Metarhizium_carneum
ASV00368 Rhizaria Cercozoa unclassified_Cercozoa unclassified_Cercozoa unclassified_Cercozoa unclassified_Cercozoa Cercozoa_sp
ASV00369 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00370 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified unclassified
ASV00371 Fungi Ascomycota Dothideomycetes unclassified unclassified unclassified unclassified
ASV00372 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae unclassified unclassified
ASV00373 Fungi Basidiomycota Agaricomycetes Hymenochaetales unclassified_Hymenochaetales unclassified_Hymenochaetales Hymenochaetales_sp
ASV00374 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Dominikia Dominikia_achra
ASV00375 Fungi Basidiomycota Agaricomycetes unclassified unclassified unclassified unclassified
ASV00376 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Volutella Volutella_sp
ASV00377 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00378 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00379 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00380 Fungi Ascomycota Eurotiomycetes Verrucariales Verrucariaceae unclassified unclassified
ASV00381 Fungi Ascomycota Dothideomycetes Pleosporales Leptosphaeriaceae Plenodomus Plenodomus_biglobosus
ASV00382 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia unclassified
ASV00383 Fungi Ascomycota Leotiomycetes Erysiphales Erysiphaceae Sawadaea Sawadaea_bicornis
ASV00384 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Paraboeremia Paraboeremia_selaginellae
ASV00385 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00386 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae unclassified unclassified
ASV00387 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00388 Fungi Ascomycota Dothideomycetes Pleosporales Torulaceae Torula unclassified
ASV00389 Fungi Basidiomycota Agaricomycetes unclassified unclassified unclassified unclassified
ASV00390 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00391 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00392 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus Rhizophagus_sp
ASV00393 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae Tetracladium Tetracladium_marchalianum
ASV00394 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00395 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00396 Fungi Ascomycota Orbiliomycetes Orbiliales Orbiliaceae unclassified_Orbiliaceae Orbiliaceae_sp
ASV00397 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00398 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified_Lasiosphaeriaceae Lasiosphaeriaceae_sp
ASV00399 Fungi Basidiomycota Tremellomycetes Trichosporonales Trichosporonaceae Apiotrichum unclassified
ASV00400 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV00401 Fungi Basidiomycota Pucciniomycetes unclassified_Pucciniomycetes unclassified_Pucciniomycetes unclassified_Pucciniomycetes Pucciniomycetes_sp
ASV00402 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae Olpidium Olpidium_brassicae
ASV00403 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00404 Fungi Ascomycota Sordariomycetes Xylariales Microdochiaceae Microdochium Microdochium_sp
ASV00405 Fungi Ascomycota Dothideomycetes Pleosporales Phaeosphaeriaceae Paraphoma Paraphoma_sp
ASV00406 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella unclassified
ASV00407 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Rhinocladiella Rhinocladiella_sp
ASV00408 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae unclassified_Ceratobasidiaceae Ceratobasidiaceae_sp
ASV00409 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00410 Fungi Basidiomycota Agaricomycetes Russulales Peniophoraceae Subulicystidium Subulicystidium_perlongisporum
ASV00411 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Cercophora Cercophora_sp
ASV00412 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00413 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00414 Fungi Ascomycota Sordariomycetes Sordariales Chaetomiaceae unclassified_Chaetomiaceae Chaetomiaceae_sp
ASV00415 Fungi Ascomycota Eurotiomycetes Chaetothyriales Cyphellophoraceae Cyphellophora Cyphellophora_pauciseptata
ASV00416 Fungi Ascomycota Sordariomycetes Magnaporthales Magnaporthaceae Mycoleptodiscus Mycoleptodiscus_sp
ASV00417 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00418 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV00419 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Calycina Calycina_ellisii
ASV00420 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00421 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00422 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus unclassified
ASV00423 Fungi Basidiomycota Agaricomycetes Cantharellales Cantharellales_fam_Incertae_sedis Minimedusa Minimedusa_polyspora
ASV00424 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV00425 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00426 Fungi Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota unclassified_Rozellomycota Rozellomycota_sp
ASV00427 Fungi Ascomycota Dothideomycetes Pleosporales Leptosphaeriaceae Plenodomus Plenodomus_biglobosus
ASV00428 Fungi Ascomycota Sordariomycetes Magnaporthales Magnaporthaceae Mycoleptodiscus Mycoleptodiscus_sp
ASV00429 Fungi Ascomycota Sordariomycetes Microascales Microascaceae Cephalotrichum Cephalotrichum_stemonitis
ASV00430 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia Knufia_peltigerae
ASV00431 Fungi Basidiomycota Agaricomycetes unclassified unclassified unclassified unclassified
ASV00432 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia Preussia_flanaganii
ASV00433 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV00434 Fungi Basidiomycota Pucciniomycetes Platygloeales Eocronartiaceae Eocronartium Eocronartium_sp
ASV00435 Fungi Basidiomycota Agaricomycetes Agaricales Pluteaceae Volvariella Volvariella_dunensis
ASV00436 Fungi Basidiomycota Agaricomycetes Russulales Peniophoraceae Subulicystidium Subulicystidium_perlongisporum
ASV00437 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV00438 Fungi Mortierellomycota Mortierellomycetes Mortierellales Mortierellaceae Mortierella Mortierella_hyalina
ASV00439 Fungi Ascomycota Leotiomycetes Helotiales Sclerotiniaceae Botrytis Botrytis_caroliniana
ASV00440 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Parasola unclassified
ASV00441 Fungi Basidiomycota Agaricomycetes Sebacinales Sebacinaceae Chaetospermum Chaetospermum_chaetosporum
ASV00442 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Fusarium Fusarium_solani
ASV00443 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia Knufia_peltigerae
ASV00444 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae unclassified unclassified
ASV00445 Fungi Ascomycota Orbiliomycetes Orbiliales Orbiliaceae Dactylaria Dactylaria_ampulliformis
